video_name,frame_idx,prompt_type,caption
Stop + drive,87,body,"The pedestrian is standing in front of a gray wall, wearing glasses and a black shirt. He starts by raising his right hand to his face, then moves it away from his face while keeping it raised. Next, he extends his left arm out to the side, creating a balanced posture with one arm up and one arm down. Finally, he brings both arms down to his sides, returning to a neutral position. Throughout these movements, the pedestrian maintains a steady stance and does not appear to be in any rush or distress."
Stop + drive,87,context,The pedestrian is making a stop gesture.
Stop + drive,87,objective,The pedestrian is making a stop gesture.
Stop + drive,95,blank,"In the image, a man stands confidently against a stark white wall. He is dressed in a black shirt that contrasts sharply with the background. His left hand is extended outward, fingers splayed as if reaching for something unseen. His right hand rests casually on his hip, adding to his assertive stance. The man's gaze is directed straight at the camera, engaging the viewer directly. The simplicity of the scene and the man's expressive pose create a compelling visual narrative."
Stop + drive,95,determine,The pedestrian is making a stop gesture.
Stop + drive,95,body,"In the image, a man wearing glasses is standing in front of a white wall. He appears to be making a gesture with his hand, possibly as if he's about to throw something or is in the middle of an action. The man's body posture suggests that he might be engaged in a conversation or expressing himself through hand gestures. His glasses and the plain background give the scene a simple yet focused appearance, emphasizing the man's actions and expressions."
Stop + drive,95,context,The pedestrian is making a stop gesture.
Stop + drive,95,objective,The pedestrian is making a stop gesture.
Stop + drive,103,blank,"In the image, a man stands confidently against a stark white wall. He is dressed in a black shirt that contrasts sharply with the background. His left hand is raised, fingers splayed wide in a universal gesture of stop or halt. The right side of his face is adorned with glasses, adding an intellectual touch to his appearance. His gaze is directed towards the camera, engaging the viewer directly. The simplicity of the scene and the man's pose suggest a moment captured in time, perhaps during a presentation or demonstration."
Stop + drive,103,determine,The pedestrian is making a stop gesture.
Stop + drive,103,body,"In the image, a man wearing glasses is standing in front of a white wall. He has his arms outstretched to the sides, with his hands facing forward as if he's about to perform a gesture or give instructions. His body posture suggests that he is actively engaged in an activity or conversation and is trying to convey a message through his hand movements. The man appears to be focused on something outside the frame, which could indicate that he is communicating with someone or explaining a concept."
Stop + drive,103,context,The pedestrian is making a stop gesture.
Stop + drive,103,objective,The pedestrian is making a stop gesture.
Stop + drive,111,blank,"The man in the black shirt is performing a hand gesture, possibly a martial arts move or a karate chop. He appears to be demonstrating the technique with precision and control."
Stop + drive,111,determine,The pedestrian is making a stop gesture.
Stop + drive,111,body,"The pedestrian is standing in a room with a grey background, wearing glasses and a black shirt. He starts by holding his hand out in front of him, palm facing forward, as if he's about to stop someone or something. He maintains this position for a few seconds before slowly lowering his hand towards the ground, still keeping it extended. The movement is smooth and controlled, suggesting that the pedestrian might be practicing a martial arts technique or simply demonstrating a gesture."
Stop + drive,111,context,The pedestrian is making a stop gesture.
Stop + drive,111,objective,The pedestrian is making a stop gesture.
Stop + drive,119,blank,"The image shows a man wearing glasses and a black shirt, standing in front of a white wall. He is holding his arms out to the sides, as if he is trying to balance or maintain stability. The man's glasses are clearly visible, and his black shirt contrasts with the white background. His stance suggests that he might be participating in some kind of physical activity or exercise."
Stop + drive,119,determine,The pedestrian is making a stop gesture.
Stop + drive,119,body,"The pedestrian is standing in front of a gray background, wearing glasses and a black shirt. He has his arms outstretched to the sides, with his hands facing forward. The man's posture suggests that he might be demonstrating a specific movement or gesture, possibly for an instructional video or a demonstration. His arms are fully extended, indicating a sense of openness and engagement with the viewer. The consistent positioning of his hands throughout the images implies that he is maintaining a steady focus on the task at hand."
Stop + drive,119,context,The pedestrian is making a stop gesture.
Stop + drive,119,objective,The pedestrian is making a stop gesture.
Stop + drive,127,blank,"In the image, a man stands in a room with a gray wall as his backdrop. He is dressed in a black shirt and glasses, giving him an air of casual sophistication. His right hand is extended outwards, pointing towards something unseen in the distance. The intensity of his gaze follows the direction of his pointing finger, suggesting that he is deeply engrossed in whatever he is looking at. His left hand rests casually on his hip, adding to his confident stance. The simplicity of the background puts the focus entirely on him and his actions, making it seem as if he is the only person in the room."
Stop + drive,127,determine,The pedestrian is making a pointing gesture.
Stop + drive,127,body,"The pedestrian in the image is standing with his arms outstretched, pointing towards an unseen object or direction. His body posture suggests that he is actively engaged in directing someone's attention or indicating a specific location. The man appears to be wearing glasses and a black shirt, which adds to his overall appearance. It seems like he is communicating important information or giving instructions, as his hands are extended and focused on the task at hand."
Stop + drive,127,context,The pedestrian is pointing to the left.
Stop + drive,127,objective,The pedestrian is pointing to the left.
Stop + drive,135,blank,"The image shows a man wearing glasses and a black shirt, standing in front of a white wall. He is holding his arms out to the sides, as if he is about to perform a gesture or reach for something. The man appears to be focused on something outside the frame, possibly engaging in a conversation or giving instructions. His posture suggests that he is open and receptive to communication, and his glasses may indicate a professional or intellectual context."
Stop + drive,135,determine,The pedestrian is making a stop gesture.
Stop + drive,135,body,"The pedestrian is standing in front of a white wall, wearing glasses and a black shirt. He has his arms outstretched to the sides, as if he is trying to balance or maintain stability. His hands are open and palms are facing forward, which suggests that he might be performing some kind of exercise or practicing a martial art move. The man's body posture indicates a sense of focus and concentration, as if he is deeply engaged in the activity he is doing."
Stop + drive,135,context,The pedestrian is making a stop gesture.
Stop + drive,135,objective,The pedestrian is making a stop gesture.
Stop + drive,143,blank,"The image depicts a man in a black shirt standing in front of a white wall. He is wearing glasses and has his arms outstretched to the sides, as if he is demonstrating something or giving instructions. The man's position and gesture suggest that he might be teaching or guiding someone. There are no other objects or people in the image."
Stop + drive,143,determine,The pedestrian is making a stop gesture.
Stop + drive,143,body,"The pedestrian, a man wearing glasses and a black shirt, is standing in front of a white wall. He appears to be engaged in an activity that involves using his hands, as he points with one hand while simultaneously gesturing with the other. His body language suggests that he might be giving directions or explaining something to someone out of frame. The man's stance and movements indicate that he is actively communicating and interacting with others, possibly in a public space or during a presentation."
Stop + drive,143,context,The pedestrian is making a stop gesture.
Stop + drive,143,objective,"The pedestrian is making a ""stop"" gesture."
Stop + drive,151,blank,"The image shows a man wearing glasses and a black shirt, standing in front of a white wall. He is pointing to his left with one hand while making a gesture with the other hand. The man appears to be engaged in an activity or giving instructions, possibly related to the game he is playing on his cell phone."
Stop + drive,151,determine,The pedestrian is making a pointing gesture.
Stop + drive,151,body,"The pedestrian in the image is standing with his arms outstretched to the sides, as if he is trying to communicate or express something. He appears to be pointing towards a specific direction or object, possibly indicating a destination or drawing attention to an event. His body language suggests that he is engaged and actively participating in the situation at hand. The man's glasses also add a sense of focus and determination to his demeanor."
Stop + drive,151,context,The pedestrian is pointing to the left.
Stop + drive,151,objective,The pedestrian is pointing to the left.
Stop + drive,159,blank,"In the image, a man is standing in front of a white wall. He is wearing a black shirt and glasses. His arms are outstretched to the sides, as if he is trying to balance or reach something. The man's position and the way his arms are extended give the impression that he is in motion, perhaps dancing or performing some sort of physical activity. There are no other objects or people in the image, just the man and the white wall behind him."
Stop + drive,159,determine,The pedestrian is making a stop gesture.
Stop + drive,159,body,"In the image, a man is standing in front of a white wall. He appears to be in motion, with his arms extended outwards and slightly bent at the elbows. His hands are open, as if he is either gesturing or reaching for something. The man's body posture suggests that he might be performing an action or demonstrating a movement, possibly related to exercise or dance. The white background provides a stark contrast, emphasizing the man's actions and making them the focal point of the image."
Stop + drive,159,context,The pedestrian is making a stop gesture.
Stop + drive,159,objective,The pedestrian is making a stop gesture.
Stop + drive,167,blank,"The video shows a man wearing glasses and a black shirt standing in front of a white wall. He is holding his arms out to the sides, almost as if he is trying to balance himself. The man's posture remains consistent throughout the entire video, with no significant changes or movements. The background remains static, with no other objects or people visible. The lighting in the room appears to be natural light coming from a window on the left side of the frame. Overall, the video seems to capture a moment of stillness and contemplation, with the man's posture suggesting a sense of calm and focus."
Stop + drive,167,determine,The pedestrian is making a stop gesture.
Stop + drive,167,body,"The pedestrian is standing in front of a white wall, wearing a black shirt. He has his arms outstretched to the sides, as if he is trying to balance or maintain stability. His hands are open and palms are facing forward, suggesting that he might be performing some sort of exercise or yoga pose. The man's body is slightly leaning forward, indicating that he is actively engaged in this activity. The shadow of the man is visible on the white wall behind him, creating a mirror-like effect."
Stop + drive,167,context,The pedestrian is making a stop gesture.
Stop + drive,167,objective,The pedestrian is making a stop gesture.
Follow,36,blank,"In the video, a man wearing glasses is seen standing in front of a blank wall. He appears to be engaged in an activity that involves hand gestures. From 10.0 seconds to 15.0 seconds, he raises his right arm and extends it upwards. Then, from 20.0 seconds to 26.7 seconds, he moves both arms simultaneously in a waving motion."
Follow,36,determine,The pedestrian is making a gesture with his hand.
Follow,36,body,"The pedestrian is seen walking towards the camera, and as he approaches, he raises his arms in a waving motion. He continues to walk past the camera while maintaining this gesture, indicating that he might be greeting someone or simply expressing a friendly demeanor. The man's body language suggests a positive and approachable attitude as he moves through the scene."
Follow,36,context,The pedestrian is waving their hand.
Follow,36,objective,The pedestrian is waving their hand.
Follow,44,blank,"The image shows a man wearing glasses and a black shirt. He is standing in front of a gray background, making him the central focus of the image. The man appears to be holding his hand out, possibly in a gesture or reaching for something. His glasses are clearly visible, adding detail to his appearance. The overall composition of the image suggests that it might have been taken during a presentation or a similar event."
Follow,44,determine,The pedestrian is making a stop sign gesture.
Follow,44,body,"The pedestrian in the video is standing in front of a gray background, wearing glasses and a black shirt. He is holding his hand out in front of him, with his fingers slightly spread apart. The man appears to be making a gesture or reaching out for something. His posture suggests that he might be communicating or interacting with someone or something outside the frame. The consistent positioning of his hand throughout the video indicates that he is focused on maintaining this particular hand gesture."
Follow,44,context,The pedestrian is waving their hand.
Follow,44,objective,The pedestrian is making a stop gesture.
Follow,52,blank,"In the video, a man wearing glasses is standing in front of a plain background. He extends his hand outward and moves it back and forth, as if he's trying to make something appear. The man continues to wave his hand around, maintaining his position in front of the camera."
Follow,52,determine,The pedestrian is making a stop gesture.
Follow,52,body,"The pedestrian is standing in a room with his arms outstretched, as if he is trying to communicate or express something. He appears to be wearing glasses and a black shirt. The man's body language suggests that he might be engaging in an interactive activity or participating in a game that requires physical gestures. His arms are extended outward, indicating that he is actively involved in the situation and possibly trying to convey a message or demonstrate something to others around him."
Follow,52,context,The pedestrian is waving their hand.
Follow,52,objective,"The pedestrian is waving their hand, indicating that they are giving a signal or asking for assistance."
Follow,60,blank,"The image shows a man wearing glasses and a black shirt, standing in front of a white wall. He is holding his hand up to his face, as if he's about to make a gesture or give a speech. The man appears to be the main subject of the photo, with no other objects or people visible in the frame. The overall atmosphere of the image suggests that it might have been taken during a presentation or public speaking event."
Follow,60,determine,"The pedestrian is making a hand gesture, possibly a peace sign or a stop sign."
Follow,60,body,"The pedestrian is standing in a room with a grey background, wearing glasses and a black shirt. He is holding his hand up to the side of his face, possibly gesturing or interacting with someone off-camera. The man's posture suggests that he might be engaged in a conversation or giving directions. His hand movements appear to be deliberate and focused, indicating that he is actively communicating with another person or people."
Follow,60,context,The pedestrian is waving their hand.
Follow,60,objective,The pedestrian is making a stop gesture.
Reverse,79,blank,"The man in the video is seen moving his arms around, possibly engaging in a game or activity that requires arm movements. He might be playing a hand-held gaming device, using motion controls to interact with the game on the screen."
Reverse,79,determine,The pedestrian is making a shrug gesture.
Reverse,79,body,"The pedestrian, a man wearing glasses and a black shirt, is seen walking towards the camera. He starts by standing still in front of a gray background, then begins to move forward. As he walks, his arms swing back and forth in a natural gait. The man's posture remains upright and balanced throughout the video, indicating a confident and steady stride. His glasses reflect the light as he moves, adding a touch of detail to his appearance."
Reverse,79,context,The pedestrian is making a gesture with their hands.
Reverse,79,objective,"The pedestrian is making a gesture with their hands, possibly indicating a stop or caution."
Reverse,87,blank,"The video shows a man wearing glasses who is standing in front of a white wall. He is seen moving his hands around and making various gestures, which could indicate that he is performing sign language or some other form of hand-based communication. The man's facial expressions suggest that he is communicating with someone else, although we cannot hear any audio in the video. It is possible that the man is practicing for a performance or simply engaging in a conversation using sign language. Overall, the video captures the man's movements and gestures as he communicates silently in front of the camera."
Reverse,87,determine,The pedestrian is making a stop gesture.
Reverse,87,body,"The pedestrian is standing in front of a white wall, wearing glasses and a black shirt. He has his hands outstretched to the sides, with his fingers spread apart. His arms are slightly bent at the elbows, and he appears to be in a relaxed position. The man's gaze is directed straight ahead, and he seems to be maintaining a steady posture throughout the video."
Reverse,87,context,The pedestrian is making a stop gesture.
Reverse,87,objective,The pedestrian is making a stop gesture.
Reverse,95,blank,"The man in the video is performing a hand jive or a similar dance move. He starts with his hands outstretched and then moves them back and forth in a coordinated manner, as if he is dancing to music. The movement of his hands resembles a jive or a similar dance style."
Reverse,95,determine,The pedestrian is making a stop gesture.
Reverse,95,body,"The pedestrian is standing in front of a gray background, wearing glasses and a black shirt. He has his hands outstretched to the sides, with his fingers spread wide apart. His arms are parallel to the ground, and his palms are facing forward. The man's posture remains consistent throughout the video, as he maintains this position with his hands extended outward."
Reverse,95,context,The pedestrian is making a stop gesture.
Reverse,95,objective,The pedestrian is making a stop gesture.
Reverse,103,blank,The man in the video is performing a hand jive or some sort of dance routine with his hands.
Reverse,103,determine,The pedestrian is making a stop gesture.
Reverse,103,body,"The pedestrian is standing in front of a gray background, wearing glasses and a black shirt. He has his hands outstretched to the sides, with fingers spread apart. The man's posture remains consistent throughout the video, as he maintains this position with his hands extended outward."
Reverse,103,context,The pedestrian is making a stop gesture.
Reverse,103,objective,The pedestrian is making a stop gesture.
Reverse,111,blank,"The man in the video is performing a hand jive or a similar dance move. He extends his arms out to the sides and moves them in a coordinated manner, possibly imitating the movements of a bird or showcasing a specific dance routine."
Reverse,111,determine,The pedestrian is making a stop gesture.
Reverse,111,body,"The pedestrian is standing in front of a gray background, wearing glasses and a black shirt. He has his hands outstretched to the sides, fingers spread wide apart. His body posture remains relatively still throughout the video, with no significant movements or actions observed."
Reverse,111,context,The pedestrian is making a stop gesture.
Reverse,111,objective,The pedestrian is making a stop gesture.
Reverse,119,blank,"The image shows a man wearing glasses and a black shirt, standing with his arms outstretched to the sides. He appears to be in a relaxed position, possibly posing for a picture or demonstrating a yoga pose. The man's glasses are clearly visible, adding a touch of sophistication to his overall appearance."
Reverse,119,determine,The pedestrian is making a stop gesture.
Reverse,119,body,"The pedestrian is standing in a room with his arms outstretched to the sides, as if he is trying to balance or maintain stability. His hands are open and palms are facing forward, which suggests that he might be performing some kind of exercise or practicing yoga. The man's body posture indicates a sense of calmness and focus, as he maintains this position throughout the video."
Reverse,119,context,The pedestrian is making a stop gesture.
Reverse,119,objective,The pedestrian is making a stop gesture.
Reverse,127,blank,"The man in the video is performing a hand jive or a similar dance move. He starts by standing with his hands out to the sides and then begins to move them in a coordinated manner, waving his fingers and sometimes rotating his wrists. The movement is rhythmic and fluid, and he maintains a steady pace throughout the performance."
Reverse,127,determine,The pedestrian is making a stop gesture.
Reverse,127,body,"The pedestrian is standing in front of a gray background, wearing glasses and a black shirt. He has his hands outstretched to the sides with fingers spread apart, maintaining this position throughout the video. The man's body remains relatively still, with no significant movements or actions observed."
Reverse,127,context,The pedestrian is making a stop gesture.
Reverse,127,objective,The pedestrian is making a stop gesture.
Reverse,135,blank,"The man in the video is performing a hand jive or a similar dance move. He extends his hands out to the sides and moves them back and forth in a rhythmic manner, as if he is dancing."
Reverse,135,determine,The pedestrian is making a stop gesture.
Reverse,135,body,"The pedestrian is standing in a room with his arms outstretched to the sides, as if he is trying to balance or maintain stability. He appears to be in motion, possibly walking or moving his body while keeping his arms extended. The man's posture suggests that he might be performing some kind of exercise or practicing a martial arts technique."
Reverse,135,context,The pedestrian is making a stop gesture.
Reverse,135,objective,The pedestrian is making a stop gesture.
Stop + drive2,196,blank,"The image shows a man wearing glasses and a black shirt. He is standing in front of a white wall, with his head down initially. As the scene progresses, he raises his arms above his head. The man's attire consists of a black shirt, which covers most of his upper body, and glasses that are positioned on his face. His posture changes from having his head down to raising his arms, suggesting an action or gesture being made."
Stop + drive2,196,determine,The pedestrian is making a gesture with his hand.
Stop + drive2,196,body,"The pedestrian, a man wearing glasses and a black shirt, is walking down the street with his head down. He appears to be in a hurry or deep in thought as he looks at the ground while moving. His body posture suggests that he might be focused on his destination or preoccupied with something. The man's movements are relatively brisk, indicating that he is trying to move quickly through the area."
Stop + drive2,196,context,The pedestrian is waving their hand.
Stop + drive2,196,objective,The pedestrian is making a gesture with their hand.
Stop + drive2,204,blank,"The image shows a man wearing glasses and a black shirt, standing in front of a white background. He is making a gesture with his hand, possibly indicating the number five or waving goodbye. The man appears to be the only person in the scene, and there are no other objects or text present."
Stop + drive2,204,determine,The pedestrian is making a stop sign gesture.
Stop + drive2,204,body,"The pedestrian is standing in a room with a grey background, wearing glasses and a black shirt. He is holding his hand up to the camera, making a stop sign gesture with his fingers. His posture is upright, and he appears to be focused on the task at hand. The man's movements are limited to the raising and lowering of his hand, indicating that he is communicating or giving directions."
Stop + drive2,204,context,The pedestrian is making a stop gesture.
Stop + drive2,204,objective,The pedestrian is making a stop gesture.
Stop + drive2,212,blank,"In the image, a man is standing in front of a plain gray background. He is wearing a black shirt and glasses. His right hand is raised, palm facing forward, as if he's about to give someone a high-five or perhaps he's just finished a game of rock-paper-scissors and his move was 'paper'. His left hand is resting at his side. The simplicity of the background puts the focus entirely on him and his action. It's a simple yet powerful image that tells a story without words."
Stop + drive2,212,determine,The pedestrian is making a stop sign gesture.
Stop + drive2,212,body,"The pedestrian is standing in front of a gray background, wearing glasses and a black shirt. He is holding up his hand with five fingers extended, making a stop sign gesture. His posture is upright, and he appears to be communicating or giving directions using his hand gesture. The man's facial expression is not visible in the image, but his body language suggests that he is engaged in an interactive activity or conveying information through his hand gesture."
Stop + drive2,212,context,The pedestrian is making a stop gesture.
Stop + drive2,212,objective,The pedestrian is making a stop gesture.
Stop + drive2,220,blank,"The image depicts a man wearing glasses and a black shirt, standing in front of a white background. He is holding his hand up to his face, as if he's about to make a gesture or express an idea. The man appears to be in the middle of a conversation or presentation, using his hand movements to emphasize his points. His glasses add an intellectual touch to his appearance, suggesting that he might be a professional or academic. The white background provides a stark contrast to his dark clothing, making him the focal point of the image. Overall, the image conveys a sense of communication and expression."
Stop + drive2,220,determine,The pedestrian is making a stop sign gesture.
Stop + drive2,220,body,"The pedestrian in the image is standing with his arms outstretched, as if he's either trying to signal someone or maintain balance. He appears to be wearing glasses and a black shirt. The man's posture suggests that he might be in motion or actively engaging with his surroundings. It is possible that he is crossing the street or walking across a wide open space where his arms are extended for stability or communication purposes."
Stop + drive2,220,context,The pedestrian is making a stop gesture.
Stop + drive2,220,objective,The pedestrian is making a stop gesture.
Stop + drive2,228,blank,"In the image, a man is standing in front of a gray background. He is wearing a black shirt and glasses. His right hand is extended out to the side, as if he's pointing or gesturing towards something. His left hand is resting on his hip. The man appears to be in motion, possibly walking towards the camera. The gray background provides a stark contrast to the man's black shirt, making him the focal point of the image. There are no other objects or people in the image. The man's pose and expression suggest that he might be giving a presentation or making a point."
Stop + drive2,228,determine,The pedestrian is making a stop gesture.
Stop + drive2,228,body,"In the image, a man wearing glasses is standing in front of a gray background. He appears to be making a gesture with his hand, possibly as if he's about to throw something or pointing at an object off-screen. His body posture suggests that he is engaged in an action or communicating with someone or something outside the frame. The man's glasses and the gray background give the scene a simple yet focused appearance, emphasizing the man's gesture as the main subject of the image."
Stop + drive2,228,context,The pedestrian is making a stop gesture.
Stop + drive2,228,objective,The pedestrian is making a stop gesture.
Stop + drive2,236,blank,"The image depicts a man wearing glasses and a black shirt, standing in front of a gray background. He is actively engaged in an action, possibly playing a video game or using a remote control. His hands are extended out to the sides, indicating that he might be controlling something with them. The man's glasses add a touch of sophistication to his appearance. The gray background provides a neutral backdrop that allows the viewer to focus on the man and his actions."
Stop + drive2,236,determine,The pedestrian is making a stop gesture.
Stop + drive2,236,body,"The pedestrian in the image is standing with his arms outstretched to the sides, as if he is trying to balance or maintain stability. His body posture suggests that he might be in a state of equilibrium or attempting to perform some sort of physical exercise or yoga pose. The man's glasses and black shirt indicate that he is dressed casually, which could imply that he is engaging in an informal activity or practicing at home. Overall, the image captures a moment where the pedestrian is focused on maintaining his balance and stability while standing with his arms extended."
Stop + drive2,236,context,The pedestrian is making a stop gesture.
Stop + drive2,236,objective,The pedestrian is making a stop gesture.
Stop + drive2,244,blank,"The image shows a man wearing glasses and a black shirt, standing in front of a white wall. He is making a hand gesture with his hands open and apart, as if he is trying to communicate or express something. The man appears to be the only person in the scene, and there are no other objects or notable features in the background."
Stop + drive2,244,determine,The pedestrian is making a stop sign gesture.
Stop + drive2,244,body,"The pedestrian in the image is standing with his arms outstretched, as if he is trying to communicate or express something. He appears to be wearing a black shirt and glasses, which adds to his confident stance. The man's body language suggests that he might be engaging in an activity or interacting with someone, possibly using sign language or making hand gestures to convey a message. His posture and movements indicate a sense of purpose and determination while communicating."
Stop + drive2,244,context,The pedestrian is making a stop gesture.
Stop + drive2,244,objective,The pedestrian is making a stop gesture.
Stop + drive2,252,blank,"In the image, a man is standing in front of a white wall. He is wearing a black shirt and glasses. His left hand is extended out to the side, while his right hand is raised higher, also pointing to the side. The man appears to be in motion, as if he is gesturing or directing someone's attention towards something outside the frame. The simplicity of the background puts the focus entirely on him and his actions."
Stop + drive2,252,determine,The pedestrian is making a stop gesture.
Stop + drive2,252,body,"The pedestrian in the image is standing with his arms outstretched, as if he is either trying to get someone's attention or demonstrating something. He appears to be wearing glasses and a black shirt. His body language suggests that he might be engaged in an interactive activity or conversation, possibly involving hand gestures to emphasize his points or express emotions. The man's stance and posture indicate a sense of openness and approachability, which could be helpful in attracting others' attention or fostering a friendly atmosphere."
Stop + drive2,252,context,The pedestrian is making a stop gesture.
Stop + drive2,252,objective,The pedestrian is making a stop gesture.
Stop + drive2,260,blank,"In the image, a man is standing in front of a gray background. He is wearing a black shirt and glasses. His arms are outstretched to the sides, as if he is conducting an orchestra or giving a speech. His fingers are spread wide apart, adding to the impression of his gesture. The man's stance and expression suggest that he is engaged in some form of communication or presentation."
Stop + drive2,260,determine,"The pedestrian is making a gesture with both hands, as if he is trying to communicate or express something."
Stop + drive2,260,body,"The pedestrian in the image is standing with his arms outstretched to the sides, as if he is trying to communicate or express something. He appears to be wearing glasses and a black shirt. His body language suggests that he might be engaged in an activity or conversation that requires him to use hand gestures for better communication or emphasis. The man's stance and posture indicate that he is actively participating in the situation at hand."
Stop + drive2,260,context,"The pedestrian is making a gesture with their hands, possibly indicating that they want to cross the road or communicate something."
Stop + drive2,260,objective,The pedestrian is making a stop gesture.
Stop + drive2,268,blank,"The image depicts a man in a black shirt standing with his arms outstretched to the sides. He appears to be making a gesture or reaching out for something, possibly engaging in a game or interacting with someone else. The man's glasses add an intellectual touch to his appearance."
Stop + drive2,268,determine,The pedestrian is making a stop gesture.
Stop + drive2,268,body,"The pedestrian in the image is standing with his arms outstretched to the sides, as if he is trying to balance or maintain stability. His body posture suggests that he might be in a state of equilibrium or attempting to perform some sort of physical exercise or yoga pose. The man's glasses and black shirt indicate that he is dressed casually, which could imply that he is engaging in an informal activity or practicing at home. Overall, the image captures a moment where the pedestrian is actively participating in an activity that requires balance and focus."
Stop + drive2,268,context,The pedestrian is making a stop gesture.
Stop + drive2,268,objective,The pedestrian is making a stop gesture.
Stop + drive2,276,blank,"In the image, a man is standing in front of a white wall. He is wearing a black shirt and glasses. His right hand is extended outwards, pointing towards something or someone that is not visible in the image. His left hand is raised, palm facing forward, as if he is about to give a high-five or stop someone. The man's stance suggests an active engagement with his surroundings. The simplicity of the background puts the focus entirely on him and his actions."
Stop + drive2,276,determine,The pedestrian is making a stop sign gesture.
Stop + drive2,276,body,"The pedestrian in the image is standing with his arms outstretched, as if he is either trying to signal someone or maintain balance. He appears to be wearing glasses and a black shirt. The man's body language suggests that he might be in the middle of an action or gesture, possibly communicating with someone or reacting to a situation. However, without additional context, it is difficult to determine the exact reason for his posture and movements."
Stop + drive2,276,context,The pedestrian is making a stop gesture.
Stop + drive2,276,objective,The pedestrian is making a stop gesture.
Getting a cap,218,blank,"The video shows a man wearing glasses who is standing in front of a blank wall. He appears to be making hand gestures towards the wall, as if trying to communicate or express something. The man's facial expressions and body language suggest that he may be frustrated or agitated. The video does not provide any audio or context for the man's actions, so it is unclear what his intentions are or why he is interacting with the wall in this way."
Getting a cap,218,determine,The pedestrian is waving his hand.
Getting a cap,218,body,"The pedestrian is seen walking towards the camera, moving his arms in a waving motion as he approaches. He then stops and stands still for a moment before continuing to walk away from the camera. Throughout the video, the pedestrian maintains a consistent pace and stride, indicating that he is likely walking at a normal speed. The waving motion of his arms suggests that he may be greeting someone or simply expressing a friendly gesture. Overall, the pedestrian's body posture and movements convey a sense of casualness and approachability."
Getting a cap,218,context,The pedestrian is waving their hand.
Getting a cap,218,objective,The pedestrian is waving their hand.
Getting a cap,226,blank,"The image shows a man standing in front of a white wall. He is wearing a black shirt and glasses, and he has his hand raised in the air. The man appears to be in a relaxed position, with his feet shoulder-width apart and his body facing forward. There are no other objects or people visible in the image."
Getting a cap,226,determine,The pedestrian is waving his hand.
Getting a cap,226,body,"The pedestrian is standing in front of a white wall, wearing glasses and a black shirt. He has his arms outstretched to the sides, as if he is trying to balance or maintain stability. His body language suggests that he might be in motion or attempting to perform some sort of physical activity. The man's posture and movements indicate that he is actively engaged in an action, possibly walking or moving through space while maintaining his balance with extended arms."
Getting a cap,226,context,The pedestrian is waving their hand.
Getting a cap,226,objective,The pedestrian is waving their hand.
Getting a cap,234,blank,"The image depicts a man standing in front of a white wall. He is wearing a black shirt and glasses, and he has his hand raised in the air. The man appears to be in a room with a white wall as the background. There are no other objects or people visible in the image. The man's exact actions or intentions cannot be determined from the image alone."
Getting a cap,234,determine,The pedestrian is waving his hand.
Getting a cap,234,body,"The pedestrian is standing in front of a white wall, wearing glasses and a black shirt. He has his arms outstretched to the sides, as if he is either welcoming someone or trying to direct traffic. His hands are raised high, and his body language suggests that he is actively engaged in the activity he is performing. The man's posture and movements indicate that he is focused on his task and maintaining control over the situation."
Getting a cap,234,context,The pedestrian is waving their hand.
Getting a cap,234,objective,The pedestrian is waving their hand in the air.
Getting a cap,242,blank,"In the image, a man stands confidently against a stark white wall. He is dressed in a black shirt and glasses, adding an air of sophistication to his appearance. His right hand is raised high in the air, as if he's waving or perhaps gesturing towards something out of frame. The simplicity of the background puts the focus entirely on him, making him the undeniable subject of this image. The white wall behind him provides a strong contrast to his dark attire, further emphasizing his presence in the scene. There are no other discernible objects or text in the image, reinforcing the minimalist aesthetic."
Getting a cap,242,determine,The pedestrian is waving.
Getting a cap,242,body,"The pedestrian is standing in front of a white wall, wearing glasses and a black shirt. He has his arm raised high in the air, possibly waving or gesturing towards something. His body posture suggests that he might be trying to get someone's attention or expressing excitement about something. The man appears to be focused on the task at hand, indicating that he is engaged in an activity or conversation."
Getting a cap,242,context,The pedestrian is waving their hand.
Getting a cap,242,objective,The pedestrian is waving their hand.
Go forward,107,blank,The man in the video is performing sign language.
Go forward,107,determine,The pedestrian is making a stop gesture.
Go forward,107,body,"The pedestrian is standing in a room with his arms outstretched to the sides, as if he is trying to balance or maintain stability. He appears to be in a relaxed state and is not moving around much."
Go forward,107,context,The pedestrian is making a stop gesture.
Go forward,107,objective,The pedestrian is making a stop gesture.
Go forward,115,blank,"The image shows a man wearing glasses and a black shirt, standing in front of a white wall. He is holding his hands out to the sides, as if he is demonstrating something or trying to explain a concept. The man appears to be focused on his task, with his glasses reflecting a hint of light. His stance suggests that he is engaged in an activity that requires him to use both hands, possibly giving instructions or showing how to perform a particular action."
Go forward,115,determine,The pedestrian is making a gesture with both hands.
Go forward,115,body,"The pedestrian is standing in a room with his arms outstretched to the sides, as if he is trying to balance or maintain stability. He appears to be wearing glasses and a black shirt. The man's body language suggests that he might be in a state of confusion or disorientation, possibly due to an unexpected event or situation. His arms are extended outward, which could indicate a defensive posture or an attempt to regain control over his surroundings. The overall scene seems to depict a moment of uncertainty or surprise for the individual."
Go forward,115,context,The pedestrian is making a gesture with both hands.
Go forward,115,objective,"The pedestrian is making a gesture with both hands, indicating that they are giving directions or signaling for the autonomous vehicle to proceed."
